STITCH ID	Drug status	Phase	CGE	OGE	Network	Expression	MolecularWeight	XLogP	HydrogenBondDonorCount	HydrogenBondAcceptorCount	PolarSurfaceArea	FormalCharge	NumRings	RotatableBondCount	Refractivity	Ro5	Ghose	Veber	wQED
CIDs09797360	unapproved	Phase 2	-2.276243550223119	1.228	0.4794809800128949	0.3377594277643053	325.20098	2.6037	0.0	4.0	32.78	0.0	1.0	3.0	84.266	1.0	0.0	1.0	0.855232003822196
CIDs09798547	unapproved	Phase 2	-1.83544472743159	0.9305	0.1299959443439196	0.1956591261346701	351.4421	3.5154	1.0	5.0	54.46	0.0	2.0	5.0	105.1062	1.0	1.0	1.0	0.893233956983225
CIDs09799888	unapproved	Phase 2	-2.070771517496838	0.822	0.30614057527921634	0.1737641903016395	377.50582	5.73	1.0	5.0	83.87	0.0	5.0	7.0	112.5277	0.0	0.0	1.0	0.391387574199993
CIDs09801640	unapproved	Phase 2	-2.103693721849694	1.2970000000000002	0.3324836213889062	0.1323028493799006	409.90856	4.3992	0.0	5.0	45.67	0.0	3.0	6.0	122.7075	1.0	1.0	1.0	0.445751996699893
CIDs09803828	unapproved	Phase 2	-2.258667022048102	1.09525	0.3000608608390008	0.27774028584608895	450.58816	2.9352	2.0	7.0	118.36	0.0	1.0	14.0	123.1826	1.0	1.0	0.0	0.254062875009878
CIDs09803963	unapproved	Phase 2	-1.8734933157753149	1.1837777777777778	0.5101950239064171	0.5230307487335779	453.4977296	6.2014	1.0	6.0	112.96	0.0	3.0	8.0	111.7628	0.0	0.0	1.0	0.406230954524049
CIDs09804991	unapproved	Phase 3	-1.9091622394964627	1.309735294117647	0.5380078654036019	0.5263932726666875	421.48888	5.0132	3.0	7.0	90.9	0.0	4.0	11.0	120.2304	0.0	1.0	0.0	0.231499890627171
CIDs09805430	unapproved	Phase 3	-2.2362077541595498	1.4449999999999998	0.2242318171419063	0.3425883173946895	486.5209	0.8569	4.0	12.0	174.71	0.0	3.0	7.0	124.4967	0.0	0.0	0.0	0.274109767508812
CIDs09805718	unapproved	Phase 2	-1.915639599734607	1.345	0.0428656849899128	0.1715720397329785	456.922	3.9088	1.0	8.0	95.75	0.0	5.0	5.0	125.7714	1.0	1.0	1.0	0.397562264130289
CIDs09808022	unapproved	Phase 2	-2.210129007307505	1.282	0.3965462448784344	0.4899162466032808	565.69856	7.0486	2.0	6.0	87.07	0.0	4.0	17.0	166.4101	0.0	0.0	0.0	0.133489544826696
CIDs09808844	unapproved	Phase 2	-1.935963049136212	1.747	0.707995569975666	0.4439647880913511	409.82574	4.4173	2.0	7.0	102.17	0.0	5.0	7.0	108.1279	1.0	1.0	1.0	0.409902772551578
CIDs09808998	unapproved	Phase 3	1.935641947284096	1.937	0.6263819388115888	0.8823804756141191	608.55282	-0.4048	10.0	14.0	241.2	0.0	16.0	6.0	156.7862	0.0	0.0	0.0	0.108049198836801
CIDs09810101	unapproved	Phase 2	-2.5963080787358246	0.984	0.3493792766373412	0.0742100747560716	528.685	4.7998	2.0	7.0	95.74	0.0	4.0	14.0	156.9711	0.0	0.0	0.0	0.227058224448102
CIDs09811353	unapproved	Phase 2	-2.2698578120858377	1.136	0.5113211039703833	0.3695841963665006	862.911360000001	1.9778	10.0	16.0	273.36	0.0	4.0	19.0	222.182	0.0	0.0	0.0	0.0604020421975098
CIDs09811611	unapproved	Phase 2	-1.8272009262862192	1.635	0.8000974917327011	0.609122639145866	532.4020664	4.9613	3.0	9.0	137.82	0.0	3.0	12.0	124.6533	0.0	0.0	0.0	0.276385351175463
CIDs09818478	unapproved	Phase 3	-2.106386323115517	1.557	0.5060322164680435	0.2074689907842861	203.24042	0.8646	2.0	3.0	49.82	0.0	3.0	1.0	59.0884	1.0	0.0	1.0	0.616548689595134
CIDs09820073	unapproved	Phase 2	-2.330859894173579	1.2395	0.4208418086146295	0.44895852754635	356.4387	5.2799	1.0	5.0	82.7	0.0	3.0	5.0	98.4644	0.0	1.0	1.0	0.67224470199242
CIDs09821849	approved	Phase 4	-2.0959525361267595	0.8130000000000001	0.3779106611759323	0.36702163447620206	391.54572	5.9694	0.0	3.0	39.19	0.0	1.0	3.0	117.496	0.0	0.0	1.0	0.470613971882257
CIDs09824145	unapproved	Phase 2	-2.0183599894042343	1.2625	0.5880401301969593	0.4989056608211027	234.33728	3.2709	1.0	3.0	34.15	0.0	1.0	6.0	72.4637	1.0	0.0	1.0	0.819920474687282
CIDs09825285	unapproved	Phase 3	-1.9264718364944666	0.91825	0.44407016285019035	0.19882257023636912	456.4501	4.6041	2.0	9.0	123.5	0.0	6.0	7.0	124.4913	1.0	1.0	1.0	0.354456273486468
CIDs09826528	unapproved	Phase 2	-1.5829651906046045	1.5928333333333333	0.7503135854079575	0.7641719217944312	482.1930396	2.9306	4.0	5.0	90.82	0.0	2.0	8.0	94.5955	1.0	0.0	1.0	0.343480268624635
CIDs09826589	unapproved	Phase 3	-1.6949340021176524	1.3363333333333334	0.41061233474068065	0.615764483605354	445.42922	1.0391	8.0	12.0	211.56	0.0	2.0	10.0	121.031	0.0	0.0	0.0	0.257592184947037
CIDs09826744	unapproved	Phase 2	-1.9880104864474462	1.4159999999999997	0.43723820220045334	0.23999129623657853	487.4015	5.6064	1.0	6.0	82.51	0.0	3.0	6.0	135.9527	0.0	0.0	1.0	0.359822164485722
CIDs09827968	unapproved	Phase 2	-2.1147889404896283	1.645	0.48692300492918206	0.5210577403237262	518.58414	5.783	2.0	8.0	140.07	0.0	5.0	8.0	140.6751	0.0	0.0	0.0	0.263243922947821
CIDs09828911	unapproved	Phase 3	-2.5963080787358246	0.984	0.3493792766373412	0.0742100747560716	546.70358	3.7481	3.0	8.0	114.77	0.0	4.0	12.0	161.0398	0.0	0.0	0.0	0.230325270106965
CIDs09831415	approved	Phase 4	-2.3257824045393938	1.348	0.4983470601692977	0.4192055387093988	330.50416	6.4712	0.0	2.0	26.3	0.0	0.0	15.0	106.783	0.0	0.0	0.0	0.195262482733287
CIDs09831642	approved	Phase 4	-1.8471429247131024	0.052	0.0490493126182899	0.0787142713346086	674.95534	7.602	1.0	6.0	78.46	1.0	3.0	13.0	205.2918	0.0	0.0	0.0	0.188298381165564
CIDs09831652	unapproved	Phase 2	-2.212824481993881	1.179	0.2551985191655747	0.3753762243813296	711.65784	7.71140000000001	4.0	11.0	175.95	0.0	5.0	14.0	190.897	0.0	0.0	0.0	0.050418041465133
CIDs09832383	unapproved	Phase 2	-2.2868685642027886	1.089	0.4878583016160229	0.3101640120628045	491.4449824	6.1977	1.0	4.0	35.58	0.0	2.0	7.0	119.3707	0.0	0.0	1.0	0.500645032224781
CIDs09832404	unapproved	Phase 2	-1.788215467833844	1.873	0.2405282752022628	0.9514405192636456	824.921400000001	-0.4093	10.0	22.0	355.85	0.0	0.0	29.0	211.4243	0.0	0.0	0.0	0.0458115150088773
CIDs09832687	unapproved	Phase 3	-2.5391404961200785	1.733	0.4889891017241738	0.4248837956016076	393.45886	4.9463	0.0	6.0	81.94	0.0	5.0	5.0	108.252	1.0	1.0	1.0	0.42028489281496
CIDs09833444	approved	Phase 4	-2.069788399527278	1.159	0.3987808420512607	0.3397863815628372	1143.26898	3.8883	13.0	27.0	485.78	0.0	5.0	40.0	284.4078	0.0	0.0	0.0	0.0247404961735797
CIDs09833519	unapproved	Phase 2	-2.2362077541595498	1.4449999999999998	0.2242318171419063	0.3425883173946895	777.871280000001	3.6202	7.0	17.0	220.78	0.0	6.0	18.0	213.1846	0.0	0.0	0.0	0.0619723498546151
CIDs09834591	unapproved	Phase 1	-2.1213496808738284	1.5655000000000001	0.16345921465859695	0.2498696184819686	235.21446	-0.3228	3.0	7.0	143.14	0.0	0.0	2.0	46.788	1.0	0.0	0.0	0.594295921720587
CIDs09837243	approved	Phase 4	-2.1685426057897352	1.582	0.2364726191218985	0.4025070698429495	212.2887	1.5371	1.0	4.0	63.4	0.0	0.0	5.0	62.7954	1.0	0.0	1.0	0.750412161437956
CIDs09838021	approved	Phase 4	-2.258219912051249	1.0201666666666667	0.3426530230236476	0.19354584435568756	221.33852	3.0835	1.0	2.0	23.47	0.0	1.0	5.0	69.976	1.0	0.0	1.0	0.825620728830637
CIDs09838389	unapproved	Phase 2	-1.9911411599385547	0.6865	0.2859644662132651	0.48727413388188356	273.24084	2.9546	2.0	3.0	103.35	0.0	2.0	4.0	73.9915	1.0	1.0	1.0	0.387014963573253
CIDs09838712	unapproved	Phase 3	-1.8952143314906893	0.3766666666666667	0.4401095720416242	0.3194905771290318	283.38644	3.5361	1.0	4.0	71.62	0.0	1.0	6.0	77.1817	1.0	0.0	1.0	0.86642853790233
CIDs09848024	unapproved	Phase 2	-2.5391404961200785	1.733	0.4889891017241738	0.4248837956016076	480.591	1.8452	4.0	8.0	125.68	0.0	1.0	7.0	125.2742	1.0	0.0	1.0	0.3441712067857
CIDs09848499	unapproved	Phase 2	-2.103693721849694	1.2970000000000002	0.3324836213889062	0.1323028493799006	491.98764	3.8797	0.0	8.0	87.77	0.0	4.0	6.0	135.7025	1.0	0.0	1.0	0.375406637967082
CIDs09848989	approved	Phase 4	-2.3350086479967116	0.7256666666666667	0.3533215823298184	0.21934454993906558	467.64014	4.3517	2.0	5.0	62.16	0.0	1.0	5.0	136.8418	1.0	1.0	1.0	0.674163360679029
CIDs09849616	unapproved	Phase 2	-1.753951414377128	1.394	0.4731987687444104	0.3802020485455489	522.26492	6.6305	1.0	5.0	50.16	0.0	3.0	6.0	133.4142	0.0	0.0	1.0	0.394120018909348
CIDs09849699	unapproved	Phase 2	-2.3124772744592934	0.7239999999999999	0.38129971645071165	0.24469650626704795	524.61018	6.0491	4.0	7.0	122.49	0.0	8.0	11.0	152.0331	0.0	0.0	0.0	0.162443168607246
CIDs09849735	unapproved	Phase 2	-1.8205852304141876	0.932	0.5399458205944137	0.64192758146039	525.5901	3.1346	1.0	9.0	119.44	0.0	0.0	9.0	138.6938	0.0	0.0	1.0	0.27501671308318
CIDs09852175	unapproved	Phase 2	-2.2868685642027886	1.089	0.4878583016160229	0.3101640120628045	628.6240224	6.6105	0.0	6.0	47.1	0.0	2.0	8.0	160.704	0.0	0.0	1.0	0.32816249725347
CIDs09852519	approved	Phase 4	-2.388200950113561	1.233	0.2204348911212329	0.2856784969046513	649.65466	6.7223	2.0	11.0	158.38	0.0	3.0	8.0	181.665	0.0	0.0	0.0	0.266705967386996
CIDs09853053	approved	Phase 4	-2.1985550861260665	1.0335	0.4730137164368462	0.2963932369943406	693.7203992	9.1018	2.0	5.0	61.44	0.0	4.0	14.0	183.3009	0.0	0.0	0.0	0.129158509811151
CIDs09853654	approved	Phase 4	-2.0090871374759582	0.6513749999999999	0.3435550815290863	0.1968696934387341	767.89146	4.175	8.0	16.0	276.21	0.0	4.0	27.0	202.2964	0.0	0.0	0.0	0.0422583821410479
CIDs09854011	approved	Phase 4	-2.192650141237363	0.9162000000000001	0.4238389176597825	0.4681485859823031	776.3591926	2.9235	7.0	19.0	335.94	0.0	3.0	16.0	152.389	0.0	0.0	0.0	0.0361240518858472
CIDs09854489	approved	Phase 4	-2.163961502504609	1.676	0.7228094257606955	0.8274574393009013	538.5757696	4.9268	1.0	7.0	119.11	0.0	1.0	6.0	130.3923	0.0	0.0	1.0	0.510420322148841
CIDs09860294	unapproved	Phase 1	-2.2362077541595498	1.4449999999999998	0.2242318171419063	0.3425883173946895	272.30904	1.45	1.0	8.0	100.33	0.0	4.0	4.0	75.2934	1.0	1.0	1.0	0.595420339703638
CIDs09862248	unapproved	Phase 1	-2.2949207340145996	1.6993333333333334	0.4086027051572694	0.4568893026999987	328.40216	4.1866	2.0	4.0	66.76	0.0	2.0	6.0	95.5008	1.0	1.0	1.0	0.834326708291473
CIDs09863341	unapproved	Phase 2	-2.083608565191168	1.3861428571428571	0.569992408643747	0.5088095283029268	352.50968	5.9003	1.0	2.0	37.3	0.0	1.0	4.0	109.6898	0.0	0.0	1.0	0.540860625516674
CIDs09865384	unapproved	Phase 2	-1.915383745588963	1.351	0.6944127617977995	0.7462910959593456	393.8579864	4.2454	1.0	4.0	45.23	0.0	2.0	6.0	105.2822	1.0	1.0	1.0	0.796680286142512
CIDs09865515	unapproved	Phase 2	-1.5422602823115223	1.0878333333333334	0.7105306669994386	0.5318181135313681	396.4445	4.7124	3.0	7.0	105.82	0.0	4.0	7.0	117.6743	1.0	1.0	1.0	0.388381532963518
CIDs09865528	approved	Phase 4	-2.148245396545767	0.5934999999999999	0.3253331357500884	0.26415865243747594	396.50586	3.8173	4.0	7.0	128.51	0.0	3.0	10.0	113.1556	1.0	1.0	1.0	0.38343755621661
CIDs09865554	unapproved	Phase 2	-1.9695497443035943	0.7503333333333334	0.3271672108871835	0.29423554343379915	397.42442	2.9755	3.0	8.0	111.88	0.0	3.0	8.0	106.8429	1.0	1.0	1.0	0.392874482526032
CIDs09865587	unapproved	Phase 1	-1.7184388034362263	1.523	0.8921994134897362	0.7742804902003809	397.8581	2.8233	2.0	6.0	95.0	0.0	3.0	5.0	109.9265	1.0	1.0	1.0	0.686993420621584
CIDs09865603	unapproved	Phase 2	-1.6054703794426664	1.29384	0.3956643747010253	0.6481821792145879	398.43738	-1.9754	4.0	11.0	210.76	0.0	3.0	7.0	96.5059	0.0	0.0	0.0	0.320196618263386
CIDs09867642	unapproved	Phase 3	-1.7055986818794828	0.8573000000000001	0.3929168070547618	0.3145379131018648	435.8962632	5.4709	1.0	5.0	84.75	0.0	4.0	5.0	109.7598	0.0	1.0	1.0	0.448872783662514
CIDs09868037	unapproved	Phase 1	-2.073632562812373	1.719	0.6304187204925022	0.4700521440754944	443.4415496	6.2053	2.0	6.0	91.49	0.0	5.0	8.0	114.3099	0.0	0.0	1.0	0.296448097594854
CIDs09868491	approved	Phase 4	-2.3839648386505097	0.9016666666666667	0.0750056848512579	0.1696544208943267	452.5312664	4.683	2.0	5.0	75.99	0.0	1.0	13.0	120.1466	1.0	1.0	0.0	0.258162147859286
CIDs09868980	unapproved	Phase 2	-1.7145200175015032	1.642	0.7191578794118259	0.8259672523756196	462.58056	7.1294	4.0	5.0	93.03	0.0	2.0	8.0	146.4742	0.0	0.0	1.0	0.19020139556778
CIDs09869857	unapproved	Phase 1	-2.3051316458700852	0.9619999999999999	0.2471927927178442	0.33828498931705986	482.49574	0.0764999999999993	5.0	14.0	195.17	0.0	5.0	8.0	123.2045	0.0	0.0	0.0	0.19924603660776
CIDs09869929	approved	Phase 4	-2.1516044817862223	1.486	0.3270372912377031	0.4912596978973504	483.95064	2.3096	3.0	9.0	128.62	0.0	3.0	9.0	129.6877	1.0	0.0	1.0	0.41949963230249
CIDs09870520	unapproved	Phase 2	-2.29059643408147	0.8036666666666669	0.3106854058775816	0.18007574538719515	498.5762	4.1078	3.0	9.0	115.79	0.0	3.0	9.0	151.0411	1.0	0.0	1.0	0.400782881978795
CIDs09870652	unapproved	Phase 3	-1.8315003501457685	0.649	0.5141439445934985	0.2131364424869655	501.64634	4.2212	1.0	8.0	124.68	0.0	4.0	10.0	147.2807	0.0	0.0	1.0	0.320271561376103
CIDs09871074	unapproved	Phase 2	-1.9810771370290758	1.5303333333333333	0.7256707431209835	0.665459912456393	513.0035032	3.8525	0.0	7.0	65.86	0.0	4.0	7.0	146.104	0.0	0.0	1.0	0.275086871231964
CIDs09871419	approved	Phase 4	-1.9484595671126848	1.2516666666666667	0.5737311689302081	0.49358252484639414	522.5680264	2.0867	4.0	11.0	163.74	0.0	4.0	10.0	128.2221	0.0	0.0	0.0	0.178029684705427
CIDs09871420	unapproved	Phase 2	-2.1622146211004205	0.873	0.1062895946423743	0.0516394888510103	522.58792	2.5099	3.0	11.0	141.73	0.0	2.0	12.0	133.7914	0.0	0.0	0.0	0.354020524785457
CIDs09874248	unapproved	Phase 3	-1.814542038766728	0.421	0.5097588444499906	0.9340726858535506	645.13964	4.874	1.0	11.0	131.91	0.0	2.0	13.0	174.8078	0.0	0.0	0.0	0.299479767241989
CIDs09874591	unapproved	Phase 2	-2.0910354172842216	0.5680000000000001	0.7084717455959735	0.737582533170882	633.6418	2.9261	5.0	12.0	195.07	0.0	5.0	8.0	161.879	0.0	0.0	0.0	0.157075293654394
CIDs09874912	unapproved	Phase 2	-1.7835364561893436	1.4785	0.5546980096087851	0.3439982631802835	469.53498	5.4172	2.0	7.0	98.26	0.0	5.0	10.0	136.7304	0.0	1.0	1.0	0.281865778023942
CIDs09875401	approved	Phase 4	-2.438400160773881	1.026	0.3000198623156757	0.3335878722936319	435.88132	3.0408	1.0	9.0	116.42	0.0	3.0	6.0	114.0892	1.0	1.0	1.0	0.622805811178471
CIDs09876378	unapproved	Phase 3	1.2399986560463965	1.811	0.902702626817246	0.7596155365087116	966.209960000001	5.9854	2.0	17.0	218.8	0.0	1.0	7.0	264.6746	0.0	0.0	0.0	0.182277729521158
CIDs09876393	unapproved	Phase 2	-2.0308916665658305	1.601	0.4893666937043739	0.604336750366911	499.4816696	5.558	3.0	7.0	100.55	0.0	3.0	8.0	125.0504	0.0	0.0	1.0	0.373220998315508
CIDs09883933	approved	Phase 4	-2.014758923543001	1.785	0.4249652669453631	0.3175455123924875	329.38868	3.0739	2.0	7.0	101.93	0.0	0.0	10.0	84.1845	1.0	1.0	1.0	0.468815860686399
CIDs09884366	unapproved	Phase 3	-2.0625448727417983	0.999	0.4384577587820553	0.2517734250862519	340.42276	3.4035	1.0	7.0	77.23	0.0	4.0	5.0	99.1297	1.0	1.0	1.0	0.596340979290954
CIDs09884876	unapproved	Phase 2	-1.8573489003123256	1.569	0.4206437054137809	0.1429412239786028	352.4716	4.6909	1.0	6.0	106.31	0.0	2.0	6.0	93.1494	1.0	1.0	1.0	0.755716015736096
CIDs09887537	unapproved	Phase 1	-2.105040022482606	1.427	0.41925791892847486	0.16988592008209336	405.4646632	3.984	0.0	5.0	37.83	0.0	5.0	4.0	121.248	1.0	1.0	1.0	0.452154187861729
CIDs09887712	approved	Phase 4	-2.2757541940922437	0.9724999999999999	0.06935746448701147	0.2069236366650904	408.8726	1.8444	4.0	6.0	99.38	0.0	2.0	6.0	104.8232	1.0	1.0	1.0	0.581839722164899
CIDs09887754	unapproved	Phase 2	-1.6509492396853225	1.38	0.5751366444125539	0.3812881957869523	373.3716296	3.52478	1.0	4.0	70.12	0.0	2.0	5.0	96.8644	1.0	1.0	1.0	0.870577546185186
CIDs09887812	unapproved	Phase 2	-2.127998777655693	0.3129999999999999	0.1067406043967471	0.167770997270118	410.89332	4.9042	4.0	5.0	81.59	0.0	3.0	9.0	116.0245	1.0	1.0	1.0	0.376924851518331
CIDs09890801	unapproved	Phase 2	-2.4825258623605024	1.014	0.0199710904515297	0.4298858162795228	468.56522	5.3144	1.0	7.0	105.18	0.0	3.0	10.0	126.3488	0.0	1.0	1.0	0.429486567783306
CIDs09890879	unapproved	Phase 3	-1.9158536726652653	1.3625	0.6591539277469272	0.45034932739588357	470.51644	6.0147	1.0	7.0	94.15	0.0	4.0	11.0	133.1068	0.0	0.0	0.0	0.211700271667008
CIDs09892480	unapproved	Phase 2	-2.3124772744592934	0.7239999999999999	0.38129971645071165	0.24469650626704795	435.51546	4.1445	6.0	7.0	113.85	0.0	3.0	12.0	125.9587	0.0	1.0	0.0	0.143926289641181
CIDs09892860	unapproved	Phase 2	-2.1516044817862223	1.486	0.3270372912377031	0.4912596978973504	519.61702	2.0719	1.0	11.0	143.92	0.0	4.0	10.0	143.0497	0.0	0.0	0.0	0.328645047811531
CIDs09895066	unapproved	Phase 2	2.4060426978740344	1.704	0.8465536282523243	0.812250187448957	606.84012	2.7507	2.0	11.0	122.37	0.0	0.0	17.0	177.7654	0.0	0.0	0.0	0.254172464650607
CIDs09895468	unapproved	Phase 2	-1.9452996160730889	0.897	0.17966130072169878	0.1761408111664608	630.10838	3.952	1.0	11.0	134.3	0.0	3.0	9.0	165.9038	0.0	0.0	1.0	0.368607308500605
CIDs09896267	unapproved	Phase 2	-2.0308916665658305	1.601	0.4893666937043739	0.604336750366911	339.45784	4.1037	0.0	6.0	76.77	0.0	3.0	3.0	96.819	1.0	1.0	1.0	0.714644793693147
CIDs09897468	unapproved	Phase 2	-1.6771229761810345	1.401	0.7679266238222999	0.3656205304275641	852.843620000001	-0.0165	9.0	21.0	341.7	0.0	4.0	28.0	215.9987	0.0	0.0	0.0	0.0119173742839545
CIDs09904203	unapproved	Phase 1	-2.4245424774455264	1.299	0.58915210790125	0.3594597098027348	294.38748	4.9397	1.0	2.0	37.3	0.0	1.0	4.0	92.6118	1.0	1.0	1.0	0.63056336528881
CIDs09910098	unapproved	Phase 2	-2.2362077541595498	1.4449999999999998	0.2242318171419063	0.3425883173946895	421.8349	0.876100000000001	4.0	10.0	148.77	0.0	4.0	6.0	103.4698	0.0	0.0	0.0	0.353007614384986
CIDs09910224	unapproved	Phase 3	-2.004399782827268	1.742	0.3705690397454296	0.3915030086095386	424.43314	3.8602	1.0	10.0	141.37	0.0	4.0	6.0	107.1267	0.0	0.0	0.0	0.484587919500028
CIDs09911502	unapproved	Phase 2	-2.244617545801426	1.2429999999999999	0.44156657515442693	0.25099455775920093	447.95668	2.4873	1.0	9.0	132.64	0.0	1.0	7.0	114.9417	1.0	1.0	1.0	0.66838112976468
CIDs09912771	unapproved	Phase 3	-2.438400160773881	1.026	0.3000198623156757	0.3335878722936319	474.5515	4.1962	3.0	8.0	94.14	0.0	4.0	8.0	144.4524	1.0	1.0	1.0	0.327373587779441
CIDs09913401	unapproved	Phase 1	-0.6415048928290897	1.823	0.3571439861899711	0.7689940789181744	488.74218	8.598	1.0	4.0	55.76	0.0	1.0	15.0	150.3188	0.0	0.0	0.0	0.268421947456515
CIDs09916103	unapproved	Phase 2	-2.0829979107386287	1.189	0.2231199434287972	0.0514392977067942	456.5281896	3.5958	1.0	8.0	103.57	0.0	2.0	8.0	121.033	1.0	1.0	1.0	0.365124008679537
CIDs09917013	unapproved	Phase 3	-2.3040942587009132	1.5875	0.3230883821051975	0.4164108901112092	615.76222	6.4901	2.0	10.0	145.32	0.0	25.0	8.0	177.528	0.0	0.0	0.0	0.181909663254498
CIDs09917021	unapproved	Phase 3	-2.2868685642027886	1.089	0.4878583016160229	0.3101640120628045	616.6133224	6.468	0.0	6.0	47.1	0.0	2.0	9.0	158.011	0.0	0.0	1.0	0.322211600388631
CIDs09917079	unapproved	Phase 2	-2.2868685642027886	1.089	0.4878583016160229	0.3101640120628045	619.9845792	7.9005	1.0	5.0	62.3	0.0	5.0	9.0	152.6877	0.0	0.0	1.0	0.181752822523988
CIDs09917862	unapproved	Phase 1	-2.189429968413734	1.409	0.3495918346124249	0.2361444128742581	674.7102296	8.71	2.0	7.0	83.44	0.0	7.0	13.0	187.3394	0.0	0.0	0.0	0.126645551011337
CIDs09918381	unapproved	Phase 2	-1.4811264993611328	0.288	0.3860275368648739	0.352029090090046	735.805036	8.33530000000001	0.0	7.0	80.08	0.0	6.0	14.0	197.467	0.0	0.0	0.0	0.104169644476458
CIDs09926791	approved	Phase 4	-2.0379640607868756	1.3047857142857142	0.5643196376947234	0.558570741810636	312.3696	1.48268	1.0	6.0	88.91	0.0	3.0	4.0	91.1977	1.0	1.0	1.0	0.784760186150109
CIDs09926832	unapproved	Phase 2	-1.9647441617815744	1.742	0.4027760445914187	0.1914355627322369	313.39082	2.6563	1.0	4.0	49.77	0.0	1.0	2.0	92.8698	1.0	1.0	1.0	0.852944395773933
CIDs09930048	approved	Phase 4	-2.0638120948002543	0.8435	0.1229493978910588	0.2258272210875606	349.46444	2.5786	1.0	5.0	51.16	0.0	1.0	7.0	102.0988	1.0	1.0	1.0	0.819914491471854
CIDs09930120	unapproved	Phase 1	-2.276243550223119	1.228	0.4794809800128949	0.3377594277643053	271.31438	1.9806	1.0	5.0	58.37	0.0	3.0	3.0	78.4302	1.0	1.0	1.0	0.78904929492025
CIDs09935681	unapproved	Phase 2	-2.2582478078996457	1.522	0.4729513737235082	0.405820436982764	499.5031864	5.0021	2.0	7.0	94.09	0.0	3.0	12.0	129.312	0.0	0.0	0.0	0.362148914443158
CIDs09936388	unapproved	Phase 1	3.6090606136905374	1.875	0.6270855431459412	0.2934001118627294	517.05832	7.2342	1.0	5.0	76.54	0.0	5.0	10.0	151.0399	0.0	0.0	1.0	0.211628222738828
CIDs09936489	unapproved	Phase 2	-1.7694368948399577	0.8959999999999999	0.1773965807699507	0.3863311224157405	520.02572	6.09566	2.0	9.0	182.38	0.0	4.0	8.0	138.2942	0.0	0.0	0.0	0.259531980617292
CIDs09937291	unapproved	Phase 2	-1.9081994345844435	0.6839999999999999	0.2893750129988977	0.1372348107631354	507.57636	5.3821	1.0	6.0	76.07	0.0	4.0	9.0	148.7158	0.0	0.0	1.0	0.327796513369482
CIDs09939609	unapproved	Phase 3	-1.649671707745533	0.7655000000000001	0.44732227907073485	0.38386350069113034	666.7711328	7.21980000000001	0.0	7.0	83.74	0.0	4.0	15.0	177.923	0.0	0.0	0.0	0.0979040848295735
CIDs09948102	approved	Phase 4	-1.83544472743159	0.9305	0.1299959443439196	0.1956591261346701	295.84744	4.1031	0.0	2.0	12.47	0.0	1.0	8.0	90.27	1.0	1.0	1.0	0.669490729001283
CIDs09952773	unapproved	Phase 2	-1.7184388034362263	1.523	0.8921994134897362	0.7742804902003809	399.50804	6.0682	1.0	5.0	83.12	0.0	4.0	6.0	119.7342	0.0	0.0	1.0	0.425404021210448
CIDs09952916	unapproved	Phase 2	-2.1131798148591785	1.08	0.051217216780017	0.1555508189822752	401.58206	7.3565	0.0	4.0	52.33	0.0	3.0	16.0	123.842	0.0	0.0	0.0	0.235300362342449
CIDs09953064	unapproved	Phase 2	-1.7694368948399577	0.8959999999999999	0.1773965807699507	0.3863311224157405	308.3776	3.4133	3.0	4.0	73.83	0.0	4.0	3.0	91.7132	1.0	1.0	1.0	0.542034065584027
CIDs09955534	unapproved	Phase 1	-2.050834930828971	1.46	0.5831132879931782	0.16840124322477	452.8175496	2.81	2.0	8.0	101.8	0.0	3.0	9.0	106.0044	1.0	1.0	1.0	0.510814992391359
CIDs09956146	unapproved	Phase 1	-2.3350086479967116	0.7256666666666667	0.3533215823298184	0.21934454993906558	465.62756	4.2102	4.0	6.0	84.83	0.0	2.0	7.0	144.3894	1.0	1.0	1.0	0.490276105607357
CIDs09956726	unapproved	Phase 2	-1.922724764398385	1.5565000000000002	0.5669015307501925	0.6043471314506845	478.4840496	5.7002	2.0	7.0	116.76	0.0	3.0	9.0	117.724	0.0	0.0	1.0	0.405071407897513
CIDs09961434	unapproved	Phase 1	-1.9814005135775017	1.833	0.5342031155757992	0.6224425873157445	638.15206	4.55168	3.0	12.0	165.74	1.0	2.0	27.0	170.6101	0.0	0.0	0.0	0.031274301964753
CIDs09966051	approved	Phase 4	-2.1576521925601884	1.2646000000000002	0.30419186372995566	0.18550554707345876	298.44568	4.258	1.0	3.0	40.57	0.0	2.0	3.0	98.2977	1.0	1.0	1.0	0.920212234217274
CIDs09976892	unapproved	Phase 2	-1.83544472743159	0.9305	0.1299959443439196	0.1956591261346701	377.47938	3.9567	0.0	5.0	45.67	0.0	2.0	4.0	116.952	1.0	1.0	1.0	0.807125005920407
CIDs09977819	unapproved	Phase 3	-1.815713071630114	1.506047619047619	0.5280576890254309	0.4965983795217503	392.4294432	3.1286	3.0	5.0	94.04	0.0	6.0	2.0	120.2788	1.0	1.0	1.0	0.420929163989007
CIDs10021692	unapproved	Phase 2	-2.0946921169270727	1.373	0.36457607994842034	0.12945414424554014	364.4542632	3.3149	1.0	5.0	50.8	0.0	1.0	11.0	104.9252	1.0	1.0	0.0	0.610669728427465
