STITCH ID	Smiles	MolecularWeight	XLogP	HydrogenBondDonorCount	HydrogenBondAcceptorCount	PolarSurfaceArea	FormalCharge	NumRings	RotatableBondCount	Refractivity	Ro5	Ghose	Veber	wQED
CIDs00071310	CCC1(c2cnc[nH]2)Cc2ccccc2C1	212.29024	2.8563	1.0	1.0	28.68	0.0	2.0	2.0	65.1967	1.0	0.0	1.0	0.814344840589953
CIDs09810101	CNC(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@@H](Cc1ccc2ccccc2c1)N(C)C(=O)/C=C/CC(C)(C)N	528.685	4.7998	2.0	7.0	95.74	0.0	4.0	14.0	156.9711	0.0	0.0	0.0	0.227058224448102
CIDs00006212	ClC(Cl)Cl	119.37764	1.9864	0.0	0.0	0.0	0.0	0.0	0.0	21.309	1.0	0.0	1.0	0.427858788740946
CIDs00009324	CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C	404.92696	4.7517	0.0	4.0	60.44	0.0	0.0	3.0	109.27	1.0	1.0	1.0	0.636499912575548
CIDs05281034	C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O	332.47698	4.401	2.0	3.0	57.53	0.0	0.0	0.0	96.5826	1.0	1.0	1.0	0.51042421383765
CIDs24895172	CCN(CC)C(=O)Cc1c(-c2ccc(OCCF)cc2)nn2c(C)cc(C)nc12	398.4737832	3.7723	0.0	6.0	59.73	0.0	4.0	9.0	111.802	1.0	1.0	1.0	0.427733867942518
CIDs00027447	CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1	347.38888	1.474	3.0	8.0	138.03	0.0	1.0	5.0	92.0519	1.0	1.0	1.0	0.680741294043963
CIDs16129675	CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O	1352.40472	1.813	17.0	34.0	585.08	0.0	5.0	47.0	332.2477	0.0	0.0	0.0	0.0246987270751778
CIDs00002131	CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl	539.58056	5.8912	4.0	4.0	82.26	2.0	2.0	17.0	153.8548	0.0	0.0	0.0	0.189051229410415
CIDs00119193	CCCCCCOc1cc(C)c(O)c(C)c1C	236.34986	4.2765	1.0	2.0	29.46	0.0	1.0	6.0	73.89	1.0	0.0	1.0	0.747061270182327
CIDs11658655	Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl	228.11774	3.1831	1.0	1.0	12.03	0.0	1.0	1.0	63.0277	1.0	0.0	1.0	0.77781928948044
CIDs00060168	COc1cc(CC2c3c(cc(OC)c(OC)c3OC)CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc3cc(OC)c(OC)c(OC)c3C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC	1035.22232	7.6274	0.0	16.0	163.36	2.0	4.0	29.0	288.502	0.0	0.0	0.0	0.0296157479235418
CIDs00000222	N													
CIDs60202781	C=C/C=C\CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](/C=C(\C)C(=O)OC)C2(C)C)CC1=O.C=C/C=C\CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O	700.89994	8.2695	0.0	8.0	113.04	0.0	0.0	16.0	202.416	0.0	0.0	0.0	0.0684667824218627
CIDs05462628	Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O	872.87792	12.1556	8.0	20.0	392.94	0.0	8.0	9.0	210.348	0.0	0.0	0.0	0.0379079674300381
CIDs03055171	NC(=O)c1ccc(F)c2c1C[C@@H](N(C1CCC1)C1CCC1)CO2	318.3858232	3.3354	1.0	4.0	55.56	0.0	1.0	4.0	85.7699	1.0	1.0	1.0	0.924919973659902
CIDs00002784	C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2	352.44674	2.6633	1.0	3.0	46.53	1.0	2.0	5.0	105.1278	1.0	1.0	1.0	0.664731989711845
CIDs03037617	COc1cc(C(=O)C(=O)N2CCCC[C@H]2C(=O)OC(CCCc2cccnc2)CCCc2cccnc2)cc(OC)c1OC	603.70524	4.9617	0.0	10.0	117.15	0.0	3.0	17.0	169.3495	0.0	0.0	0.0	0.119028701661469
CIDs00155435	CC1=C(c2ccc(O)cc2)[C@H](c2ccc(OCCN3CCCCC3)cc2)Oc2cc(O)ccc21	457.56074	5.9648	2.0	5.0	62.16	0.0	3.0	6.0	139.561	0.0	0.0	1.0	0.477888701252911
CIDs00002551	C[N+](C)(C)CCOC(N)=O	147.1955	0.4882	1.0	3.0	52.32	1.0	0.0	4.0	37.7118	1.0	0.0	1.0	0.588575909162353
CIDs00000312	Cl.N													
CIDs00017106	C[C@@H]1OC(O)[C@@H](O)[C@H](O)[C@@H]1O	164.15648	-2.1938	4.0	5.0	90.15	0.0	0.0	0.0	34.5742	1.0	0.0	1.0	0.32621534629833
CIDs16126898	CN[C@H](CNC(=O)N1CCC[C@@H]([C@@H](OCCNC(=O)OC)c2cccc(Cl)c2)C1)C[C@H]1CCCOC1	525.08054	4.6906	3.0	9.0	101.16	0.0	1.0	15.0	143.1721	0.0	0.0	0.0	0.281894159804911
CIDs09805718	Nc1c(Cl)cc(-c2nn(C3CCN(CCc4ccccc4)CC3)c(=O)o2)c2c1OCCO2	456.922	3.9088	1.0	8.0	95.75	0.0	5.0	5.0	125.7714	1.0	1.0	1.0	0.397562264130289
CIDs00004162	CCC1(CC)C(=O)NCC(C)C1=O	183.24748	1.4566	1.0	3.0	46.17	0.0	0.0	2.0	54.9267	1.0	0.0	1.0	0.659080227517488
CIDs11526038	CC[C@@H](Oc1cccc(CN(CCCOc2ccc(OC)cc2)c2nc3ccccc3o2)c1)C(=O)O	490.5476	5.5541	1.0	8.0	94.26	0.0	5.0	13.0	137.5068	0.0	0.0	0.0	0.214641721904255
CIDs05462501	C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O	348.39356	1.4549	3.0	7.0	106.94	0.0	1.0	9.0	95.5273	1.0	1.0	1.0	0.619928680340312
CIDs03075702	Clc1ccc(OC[C@H]2CCN2)cn1	198.64944	1.8045	1.0	3.0	34.15	0.0	1.0	3.0	54.7627	1.0	0.0	1.0	0.752642209819324
CIDs00131678	CC(C)c1cccc(C(C)C)c1NC(=O)NCC1(c2ccc(N(C)C)cc2)CCCC1	421.61806	7.0968	2.0	4.0	44.37	0.0	2.0	9.0	133.6034	0.0	0.0	1.0	0.453219971016464
CIDs00034359	C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O	226.22916	1.0381	5.0	6.0	115.81	0.0	1.0	4.0	57.1939	0.0	0.0	1.0	0.297377691675564
CIDs11672602	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC(=O)[C@H](C)NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](C)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)OC(=O)CCCCCCCCCCCCCCC	1237.499321	8.41710000000001	10.0	25.0	385.91	0.0	0.0	59.0	321.7496	0.0	0.0	0.0	0.0155035835522758
CIDs00065625	O=S(=O)(O)CCSSCCS(=O)(=O)O	282.3786	2.305	2.0	8.0	176.1	0.0	0.0	7.0	57.5956	1.0	0.0	0.0	0.405354122563269
CIDs16750192	C[C@@H]1CC[C@H]([C@@H](O)C(F)(F)F)N1c1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1	394.3115592	3.8924	2.0	3.0	56.33	0.0	3.0	4.0	89.9865	1.0	1.0	1.0	0.706060448255461
CIDs00036573	CC1=CC(=O)NS(=O)(=O)O1	163.1518	0.691	1.0	5.0	80.85	0.0	0.0	0.0	35.7197	1.0	0.0	1.0	0.567776325864372
CIDs05281042	COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2	1029.2608	8.9466	0.0	14.0	144.9	2.0	4.0	30.0	294.272	0.0	0.0	0.0	0.0212104205408738
CIDs05359371	C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13	283.4079	3.5745	1.0	2.0	23.47	0.0	1.0	2.0	91.152	1.0	1.0	1.0	0.838724395377147
CIDs00052194	CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21	308.41736	4.3078	2.0	3.0	55.12	0.0	2.0	6.0	94.1301	1.0	1.0	1.0	0.781928802139824
CIDs06918403	C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1	330.38312	4.5766	3.0	4.0	73.83	0.0	5.0	4.0	99.9474	1.0	1.0	1.0	0.450910801618063
CIDs00006036	OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O	180.15588	-3.2214	5.0	6.0	110.38	0.0	0.0	1.0	35.736	0.0	0.0	1.0	0.290152768167626
CIDs11151363	c1cc2cc(-c3ccc(O[C@H]4CN5CCC4CC5)nn3)ccc2[nH]1	320.3883	3.0358	1.0	4.0	54.04	0.0	4.0	3.0	97.2417	1.0	1.0	1.0	0.630268609378255
CIDs00005193	C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O	238.28292	2.0087	2.0	5.0	75.27	0.0	0.0	5.0	71.3724	1.0	0.0	1.0	0.565731595244326
CIDs00188927	COc1ccc(C(C)C)cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1	454.64622	6.53190000000001	1.0	3.0	24.5	0.0	3.0	8.0	145.2947	0.0	0.0	1.0	0.418621486431518
CIDs00005803	O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1	621.93227	4.6254	2.0	4.0	66.76	0.0	2.0	4.0	104.6768	0.0	0.0	1.0	0.489305465699238
CIDs03032285	C=CCC1(C(C)CCC)C(=O)N=C(S)NC1=O	254.34852	1.6917	2.0	5.0	97.33	0.0	0.0	5.0	79.0067	1.0	0.0	1.0	0.44180887063661
CIDs00027812	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC	308.41406	3.7228	1.0	2.0	37.3	0.0	1.0	1.0	92.4848	1.0	1.0	1.0	0.802845213230179
CIDs09604653	Nc1ncnc2c1ncn2CCOC[P@@]1(=O)OCC[C@@H](c2cccc(Cl)c2)O1	423.790621	3.9885	1.0	9.0	124.19	0.0	4.0	6.0	104.3259	1.0	1.0	1.0	0.361624660356829
CIDs00005641	CCOC(N)=O	89.09318	0.8019	1.0	3.0	52.32	0.0	0.0	2.0	20.9164	1.0	0.0	1.0	0.544018632572459
CIDs16220188	Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21	406.3833064	2.0173	3.0	8.0	109.5	0.0	4.0	8.0	102.3493	1.0	1.0	1.0	0.407792860661872
CIDs00216453	N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1	405.8801	3.30818	0.0	6.0	65.16	0.0	4.0	5.0	118.648	1.0	1.0	1.0	0.507244596796932
CIDs00054897	CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12	404.33282	5.4992	0.0	4.0	37.61	0.0	4.0	8.0	112.359	0.0	1.0	1.0	0.388765652616536
CIDs00009046	C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C	364.52038	5.2284	1.0	2.0	29.46	0.0	1.0	2.0	110.4238	0.0	1.0	1.0	0.72837942222923
CIDs00005351	O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1	404.48164	4.6598	4.0	8.0	179.6	0.0	2.0	8.0	96.69	1.0	0.0	0.0	0.458151415244836
CIDs00002993	Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21	456.6654	7.3326	2.0	2.0	59.8	2.0	6.0	11.0	150.1608	0.0	0.0	0.0	0.158282539466507
CIDs00006287	CC(C)[C@H](N)C(=O)O	117.14634	0.7546	2.0	3.0	63.32	0.0	0.0	2.0	30.6282	1.0	0.0	1.0	0.560695555571091
CIDs00029435	OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O	163.17172	-2.638	5.0	5.0	92.95	0.0	0.0	1.0	40.2059	0.0	0.0	1.0	0.291283808003047
CIDs00028693	CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21	403.51666	4.3935	1.0	5.0	46.5	0.0	4.0	6.0	123.1337	1.0	1.0	1.0	0.517252336526037
CIDs06433097	Oc1ccc2c(c1)C(Cc1c[nH]cn1)CC2	214.26306	2.3878	2.0	2.0	48.91	0.0	2.0	2.0	62.5297	1.0	0.0	1.0	0.805979416450565
CIDs00003080	OCC(S)CS	124.22502	0.2069	3.0	3.0	97.83	0.0	0.0	2.0	33.5548	1.0	0.0	1.0	0.458684892647368
CIDs05282592	C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)c1ccccc1)C2	290.37736	1.9918	1.0	3.0	46.53	1.0	1.0	4.0	85.5648	1.0	1.0	1.0	0.681234044330535
CIDs00003735	CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O	570.93189	4.3171	2.0	3.0	63.32	0.0	1.0	4.0	94.9632	0.0	0.0	1.0	0.418836816926282
CIDs10126189	COCC[n+]1c2c(n(Cc3cnccn3)c1C)C(=O)c1ccccc1C2=O	363.38986	1.3441	0.0	6.0	77.96	1.0	3.0	5.0	98.334	1.0	1.0	1.0	0.636917065057845
CIDs00000370	O=C(O)c1cc(O)c(O)c(O)c1	170.11954	0.5016	4.0	5.0	97.99	0.0	1.0	1.0	39.4703	1.0	0.0	1.0	0.459887692523845
CIDs46917559	Cc1cc(-c2ccccc2[C@@H](C)OC[C@H](O)CNC(C)(C)Cc2ccc(Cl)c(F)c2)ccc1C(=O)O	514.0280232	6.593	3.0	5.0	78.79	0.0	3.0	11.0	141.7668	0.0	0.0	0.0	0.269275119990638
CIDs00051038	N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1	367.80736	1.6504	3.0	8.0	138.03	0.0	1.0	5.0	92.0409	1.0	1.0	1.0	0.667510003969503
CIDs00005482	Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1	387.71122	5.8629	0.0	4.0	55.29	0.0	3.0	6.0	96.069	0.0	0.0	1.0	0.531035816482525
CIDs05353853	Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1	429.12732	6.1178	0.0	4.0	39.41	0.0	3.0	6.0	106.887	0.0	0.0	1.0	0.349936867042147
CIDs00006278	CC(Cl)(Cl)Cl	133.40422	2.3765	0.0	0.0	0.0	0.0	0.0	0.0	26.154	1.0	0.0	1.0	0.445169662919434
CIDs00124437	O=C(O)CSC(CCCc1ccccc1)c1ccc(OCc2ccc3ccccc3n2)cc1	457.58388	6.6956	1.0	5.0	84.72	0.0	5.0	11.0	135.5728	0.0	0.0	0.0	0.238606300760226
CIDs00010180	CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12	340.48236	4.5498	1.0	4.0	60.58	0.0	6.0	6.0	106.8037	1.0	1.0	1.0	0.451869649173794
CIDs00003743	CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I	791.11187	-0.2066	7.0	11.0	179.66	0.0	1.0	14.0	139.6434	0.0	0.0	0.0	0.124213649680234
CIDs00009034	C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O	262.30432	1.5733	1.0	5.0	66.48	0.0	0.0	3.0	79.2427	1.0	0.0	1.0	0.474903966147705
CIDs00065948	CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1	582.64626	6.1847	2.0	7.0	139.71	0.0	3.0	11.0	170.1311	0.0	0.0	0.0	0.15618271771304
CIDs00065016	CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1	505.6269	4.4557	3.0	9.0	139.57	0.0	2.0	13.0	133.6159	0.0	0.0	0.0	0.336666502766285
CIDs00003823	CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	531.43092	4.2087	0.0	8.0	69.06	0.0	3.0	8.0	144.443	0.0	0.0	1.0	0.42858902906063
CIDs00002789	CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21	300.73962	3.5012	0.0	3.0	40.62	0.0	2.0	1.0	89.067	1.0	1.0	1.0	0.756869898094121
CIDs03002190	CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C	812.003700000001	4.8671	1.0	15.0	171.85	0.0	2.0	11.0	221.3748	0.0	0.0	0.0	0.185102751548762
CIDs00003373	CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2	303.2883632	1.7116	0.0	6.0	64.43	0.0	2.0	3.0	79.466	1.0	1.0	1.0	0.804403779106458
CIDs00216416	Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1	413.55124	5.6666	1.0	3.0	32.7	0.0	4.0	6.0	130.095	0.0	0.0	1.0	0.442241496176118
CIDs16197727	CCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(N)=O)C(C)C	1646.84524	3.1205	23.0	38.0	642.98	0.0	6.0	64.0	430.1998	0.0	0.0	0.0	0.0148105960570874
CIDs00014706	CC1C2Cc3ccc(O)cc3C1(C)CCN2CCc1ccccc1	321.45588	4.097	1.0	2.0	23.47	0.0	2.0	3.0	103.806	1.0	1.0	1.0	0.919935584190738
CIDs00107641	CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1	295.33248	3.4902	1.0	4.0	57.61	0.0	4.0	4.0	87.6963	1.0	1.0	1.0	0.625880488193381
CIDs00119607	Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1	314.35896	4.7455	1.0	5.0	94.57	0.0	3.0	3.0	83.3354	1.0	1.0	1.0	0.752635681271189
CIDs00004679	COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC	383.3698064	3.75	1.0	6.0	105.54	0.0	4.0	7.0	90.3612	1.0	1.0	1.0	0.487334833127516
CIDs00002267	CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1	381.89846	4.2354	0.0	4.0	38.13	0.0	4.0	3.0	115.267	1.0	1.0	1.0	0.531808045314424
CIDs00443936	CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	508.5514664	3.5195	1.0	7.0	106.97	0.0	0.0	8.0	126.2888	0.0	0.0	1.0	0.500152887826958
CIDs09854011	CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O	776.3591926	2.9235	7.0	19.0	335.94	0.0	3.0	16.0	152.389	0.0	0.0	0.0	0.0361240518858472
CIDs00008271	CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O	246.26186	1.3093	1.0	5.0	66.48	0.0	1.0	2.0	72.5357	1.0	0.0	1.0	0.796827182332629
CIDs00440936	OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O	272.25124	-1.4291	5.0	7.0	119.61	0.0	1.0	3.0	62.6102	0.0	0.0	1.0	0.457390251750558
CIDs11399957	CCc1cccc2c1c(O)c(C(=O)N(CC)c1ccccc1)c(=O)n2C	350.41098	3.4732	1.0	5.0	62.54	0.0	4.0	5.0	105.1885	1.0	1.0	1.0	0.597041404642796
CIDs00124886	N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O	307.32348	-0.724	6.0	10.0	197.62	0.0	0.0	11.0	70.3674	0.0	0.0	0.0	0.264497485555484
CIDs05282442	Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1	278.39138	3.8554	0.0	2.0	16.13	0.0	3.0	4.0	92.5129999999999	1.0	1.0	1.0	0.720255072426169
CIDs00065856	CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1	313.39082	3.5226	1.0	4.0	39.72	0.0	2.0	6.0	93.6357	1.0	1.0	1.0	0.885526167649081
CIDs00023576	O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1	365.5117	3.5317	0.0	3.0	48.85	1.0	2.0	4.0	115.449	1.0	1.0	1.0	0.615084696848015
CIDs00004060	CCC1(c2ccccc2)NC(=O)N(C)C1=O	218.25176	1.7402	1.0	4.0	49.41	0.0	1.0	2.0	67.5287	1.0	0.0	1.0	0.768055445809561
CIDs00002972	Cc1c(O)c(=O)ccn1C	139.15186	0.3993	1.0	3.0	42.23	0.0	1.0	0.0	38.953	1.0	0.0	1.0	0.56532300450965
CIDs25109292	CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1	337.3923	5.5224	0.0	4.0	68.55	0.0	6.0	3.0	94.852	0.0	1.0	1.0	0.426035983112112
CIDs00000597	Nc1cc[nH]c(=O)n1	111.102	-0.0667000000000003	2.0	3.0	71.77	0.0	1.0	0.0	29.2621	1.0	0.0	1.0	0.491989874884508
CIDs09875401	O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1	435.88132	3.0408	1.0	9.0	116.42	0.0	3.0	6.0	114.0892	1.0	1.0	1.0	0.622805811178471
CIDs00213037	O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1	576.49306	6.3744	2.0	10.0	166.88	0.0	3.0	8.0	138.9639	0.0	0.0	0.0	0.307233009933357
CIDs00005977	CC(C)(O)C(Cl)(Cl)Cl	177.45678	2.1275	1.0	1.0	20.23	0.0	0.0	1.0	36.9678	1.0	0.0	1.0	0.608545135116667
CIDs09798547	CNC(=O)c1ccc(Oc2ccc3c(c2)CCN(C2CCC2)CC3)nc1	351.4421	3.5154	1.0	5.0	54.46	0.0	2.0	5.0	105.1062	1.0	1.0	1.0	0.893233956983225
CIDs01549007	CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12	291.4299	4.8773	0.0	1.0	3.24	0.0	3.0	4.0	97.308	1.0	1.0	1.0	0.619385509504854
CIDs00208901	CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O	408.46536	3.7595	1.0	7.0	107.51	0.0	2.0	11.0	104.7348	1.0	1.0	0.0	0.564067915237824
CIDs00151171	Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2	498.57444	6.6453	2.0	5.0	78.09	0.0	9.0	6.0	153.5424	0.0	0.0	1.0	0.268526846052219
CIDs24821094	C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1	440.49706	4.7364	1.0	8.0	99.16	0.0	5.0	6.0	131.0134	1.0	1.0	1.0	0.378215363145073
CIDs01549119	CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1	319.39862	2.8566	1.0	6.0	115.0	0.0	1.0	4.0	91.7588	1.0	1.0	1.0	0.673635827459365
CIDs00060846	CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C	435.51876	4.1617	2.0	7.0	112.07	0.0	3.0	11.0	122.9535	1.0	1.0	0.0	0.464909441220386
CIDs00000281	[C-]#[O+]	28.0101	-0.0375	0.0	1.0	0.0	0.0	0.0	0.0	3.9295	1.0	0.0	1.0	0.26510699114214
CIDs00004775	O=C(O)CCCc1ccccc1	164.20108	2.0939	1.0	2.0	37.3	0.0	1.0	4.0	47.6008	1.0	0.0	1.0	0.73940819687154
CIDs03022644	CCOc1ccccc1OC(c1ccccc1)C1CNCCO1	313.39082	3.5226	1.0	4.0	39.72	0.0	2.0	6.0	93.6357	1.0	1.0	1.0	0.885526167649081
CIDs00216210	Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21	471.5111	3.859	4.0	10.0	150.22	0.0	5.0	10.0	134.3481	0.0	0.0	0.0	0.174555317664889
CIDs00072145	CCOc1c(N)c2c(c(OCC)c1OCC)C(C1c3c(cc4c(c3OC)OCO4)CCN1C)OC2=O	500.54088	4.162	1.0	10.0	110.94	0.0	2.0	8.0	135.1939	0.0	0.0	1.0	0.41886228358606
CIDs00002541	CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1	440.454	4.0286	2.0	8.0	118.81	0.0	6.0	7.0	122.348	1.0	1.0	1.0	0.381929507187351
CIDs16681432	CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(OC)cc2)NC(=O)CCCSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O	988.160860000001	1.9637	10.0	24.0	387.81	0.0	1.0	21.0	275.4421	0.0	0.0	0.0	0.0841244897080515
CIDs00091649	CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1	292.2112496	2.9192	2.0	3.0	95.15	0.0	1.0	5.0	65.3925	1.0	1.0	1.0	0.644802737431948
CIDs00026937	CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1	255.78358	2.8312	1.0	2.0	23.47	0.0	1.0	5.0	74.1628	1.0	0.0	1.0	0.874742083159549
