chemical	protein	combined_score	ensgid	symbol
CIDs05287969	9606.ENSP00000338018	817	ENSG00000100644	HIF1A
CIDs05287969	9606.ENSP00000330237	809	ENSG00000132906	CASP9
CIDs05287969	9606.ENSP00000329623	733	ENSG00000171791	BCL2
CIDs05287969	9606.ENSP00000318822	700	ENSG00000015475	BID
CIDs05287969	9606.ENSP00000358022	968	ENSG00000143384	MCL1
CIDs05287969	9606.ENSP00000314949	753	ENSG00000181222	POLR2A
CIDs05287969	9606.ENSP00000313021	848	ENSG00000111837	MAK
CIDs05288149	9606.ENSP00000267163	700	ENSG00000139687	RB1
CIDs05288149	9606.ENSP00000266970	700	ENSG00000123374	CDK2
CIDs05288320	9606.ENSP00000368727	977	ENSG00000158125	XDH
CIDs05288320	9606.ENSP00000363832	865	ENSG00000138356	AOX1
CIDs05288382	9606.ENSP00000262948	700	ENSG00000126934	MAP2K2
CIDs05288382	9606.ENSP00000302486	758	ENSG00000169032	MAP2K1
CIDs05288382	9606.ENSP00000299767	938	ENSG00000166598	HSP90B1
CIDs05288382	9606.ENSP00000270202	965	ENSG00000142208	AKT1
CIDs05288382	9606.ENSP00000269571	966	ENSG00000141736	ERBB2
CIDs05288382	9606.ENSP00000269305	877	ENSG00000141510	TP53
CIDs05288382	9606.ENSP00000263025	751	ENSG00000102882	MAPK3
CIDs05288382	9606.ENSP00000262186	724	ENSG00000055118	KCNH2
CIDs05288382	9606.ENSP00000206249	724	ENSG00000091831	ESR1
CIDs05288382	9606.ENSP00000251849	935	ENSG00000132155	RAF1
CIDs05288382	9606.ENSP00000246957	884	ENSG00000126602	TRAP1
CIDs05288382	9606.ENSP00000242057	700	ENSG00000106546	AHR
CIDs05288382	9606.ENSP00000241651	800	ENSG00000122180	MYOG
CIDs05288382	9606.ENSP00000220592	800	ENSG00000123908	EIF2C2
CIDs05288382	9606.ENSP00000215832	700	ENSG00000100030	MAPK1
CIDs05288382	9606.ENSP00000302564	728	ENSG00000171552	BCL2L1
CIDs05288382	9606.ENSP00000254322	905	ENSG00000132002	DNAJB1
CIDs05288382	9606.ENSP00000302961	921	ENSG00000170606	HSPA4
CIDs05288382	9606.ENSP00000358327	700	ENSG00000165806	CASP7
CIDs05288382	9606.ENSP00000311032	768	ENSG00000164305	CASP3
CIDs05288382	9606.ENSP00000425561	800	ENSG00000151247	EIF4E
CIDs05288382	9606.ENSP00000400175	855	ENSG00000067560	RHOA
CIDs05288382	9606.ENSP00000380378	820	ENSG00000007168	PAFAH1B1
CIDs05288382	9606.ENSP00000369375	821	ENSG00000120156	TEK
CIDs05288382	9606.ENSP00000359424	723	ENSG00000213341	CHUK
CIDs05288382	9606.ENSP00000304895	800	ENSG00000169047	IRS1
CIDs05288382	9606.ENSP00000355759	726	ENSG00000143799	PARP1
CIDs05288382	9606.ENSP00000431512	796	ENSG00000185122	HSF1
CIDs05288382	9606.ENSP00000355317	837	ENSG00000142784	WDTC1
CIDs05288382	9606.ENSP00000344220	815	ENSG00000140992	PDPK1
CIDs05288382	9606.ENSP00000341189	725	ENSG00000169398	PTK2
CIDs05288382	9606.ENSP00000338018	771	ENSG00000100644	HIF1A
CIDs05288382	9606.ENSP00000337459	786	ENSG00000089250	NOS1
CIDs05288382	9606.ENSP00000335153	999	ENSG00000080824	HSP90AA1
CIDs05288382	9606.ENSP00000325875	966	ENSG00000096384	HSP90AB1
CIDs05288382	9606.ENSP00000319788	700	ENSG00000181019	NQO1
CIDs05288382	9606.ENSP00000348645	800	ENSG00000147485	PXDNL
CIDs05288674	9606.ENSP00000270202	851	ENSG00000142208	AKT1
CIDs05288674	9606.ENSP00000275493	829	ENSG00000146648	EGFR
CIDs05288674	9606.ENSP00000248553	823	ENSG00000106211	HSPB1
CIDs05288674	9606.ENSP00000262735	800	ENSG00000186951	PPARA
CIDs05288674	9606.ENSP00000302961	870	ENSG00000170606	HSPA4
CIDs05288674	9606.ENSP00000303394	822	ENSG00000169271	HSPB3
CIDs05288674	9606.ENSP00000325875	817	ENSG00000096384	HSP90AB1
CIDs05288674	9606.ENSP00000335153	999	ENSG00000080824	HSP90AA1
CIDs05288674	9606.ENSP00000338018	800	ENSG00000100644	HIF1A
CIDs05288674	9606.ENSP00000373700	814	ENSG00000171094	ALK
CIDs05288674	9606.ENSP00000431512	831	ENSG00000185122	HSF1
CIDs05288674	9606.ENSP00000457706	824	ENSG00000254445	HSPB2
CIDs05288783	9606.ENSP00000344192	826	ENSG00000112115	IL17A
CIDs05288783	9606.ENSP00000357255	900	ENSG00000242252	BGLAP
CIDs05288783	9606.ENSP00000361405	800	ENSG00000100985	MMP9
CIDs05288783	9606.ENSP00000421725	914	ENSG00000145321	GC
CIDs05288783	9606.ENSP00000447173	929	ENSG00000111424	VDR
CIDs05288783	9606.ENSP00000458149	824	ENSG00000164047	CAMP
CIDs05288826	9606.ENSP00000293813	818	ENSG00000132535	DLG4
CIDs05288826	9606.ENSP00000287641	865	ENSG00000157005	SST
CIDs05288826	9606.ENSP00000285979	800	ENSG00000108242	CYP2C18
CIDs05288826	9606.ENSP00000285900	898	ENSG00000155511	GRIA1
CIDs05288826	9606.ENSP00000283916	786	ENSG00000153802	TMPRSS11D
CIDs05288826	9606.ENSP00000270202	856	ENSG00000142208	AKT1
CIDs05288826	9606.ENSP00000279247	900	ENSG00000014216	CAPN1
CIDs05288826	9606.ENSP00000276927	800	ENSG00000197919	IFNA1
CIDs05288826	9606.ENSP00000275364	786	ENSG00000146535	GNA12
CIDs05288826	9606.ENSP00000272298	825	ENSG00000143933	CALM2
CIDs05288826	9606.ENSP00000295108	800	ENSG00000162992	NEUROD1
CIDs05288826	9606.ENSP00000281537	800	ENSG00000104067	TJP1
CIDs05288826	9606.ENSP00000297991	800	ENSG00000165272	AQP3
CIDs05288826	9606.ENSP00000304811	958	ENSG00000171234	UGT2B7
CIDs05288826	9606.ENSP00000302150	830	ENSG00000172179	PRL
CIDs05288826	9606.ENSP00000302665	786	ENSG00000017427	IGF1
CIDs05288826	9606.ENSP00000303174	919	ENSG00000167165	UGT1A6
CIDs05288826	9606.ENSP00000303522	904	ENSG00000115353	TACR1
CIDs05288826	9606.ENSP00000269305	700	ENSG00000141510	TP53
CIDs05288826	9606.ENSP00000304845	926	ENSG00000241635	UGT1A1
CIDs05288826	9606.ENSP00000305221	909	ENSG00000156096	UGT2B4
CIDs05288826	9606.ENSP00000306138	852	ENSG00000168959	GRM5
CIDs05288826	9606.ENSP00000306245	992	ENSG00000170345	FOS
CIDs05288826	9606.ENSP00000306512	819	ENSG00000169429	IL8
CIDs05288826	9606.ENSP00000307786	700	ENSG00000172115	CYCS
CIDs05288826	9606.ENSP00000307900	800	ENSG00000135821	GLUL
CIDs05288826	9606.ENSP00000308032	800	ENSG00000167600	CYP2S1
CIDs05288826	9606.ENSP00000301146	800	ENSG00000198077	CYP2A7
CIDs05288826	9606.ENSP00000269260	944	ENSG00000141480	ARRB2
CIDs05288826	9606.ENSP00000265023	850	ENSG00000113889	KNG1
CIDs05288826	9606.ENSP00000265724	853	ENSG00000085563	ABCB1
CIDs05288826	9606.ENSP00000215832	700	ENSG00000100030	MAPK1
CIDs05288826	9606.ENSP00000216797	700	ENSG00000100906	NFKBIA
CIDs05288826	9606.ENSP00000217305	994	ENSG00000101327	PDYN
CIDs05288826	9606.ENSP00000217386	870	ENSG00000101405	OXT
CIDs05288826	9606.ENSP00000222982	816	ENSG00000106258	CYP3A5
CIDs05288826	9606.ENSP00000225831	756	ENSG00000108691	CCL2
CIDs05288826	9606.ENSP00000226730	844	ENSG00000109471	IL2
CIDs05288826	9606.ENSP00000227378	800	ENSG00000109971	HSPA8
CIDs05288826	9606.ENSP00000229135	827	ENSG00000111537	IFNG
CIDs05288826	9606.ENSP00000229794	822	ENSG00000112062	MAPK14
CIDs05288826	9606.ENSP00000234961	989	ENSG00000116329	OPRD1
CIDs05288826	9606.ENSP00000236147	800	ENSG00000188404	SELL
CIDs05288826	9606.ENSP00000244007	800	ENSG00000124181	PLCG1
CIDs05288826	9606.ENSP00000267017	935	ENSG00000139574	NPFF
CIDs05288826	9606.ENSP00000248041	800	ENSG00000171903	CYP4F11
CIDs05288826	9606.ENSP00000253408	800	ENSG00000131095	GFAP
CIDs05288826	9606.ENSP00000256996	824	ENSG00000134574	DDB2
CIDs05288826	9606.ENSP00000258743	772	ENSG00000136244	IL6
CIDs05288826	9606.ENSP00000260630	800	ENSG00000138061	CYP1B1
CIDs05288826	9606.ENSP00000262352	819	ENSG00000106688	SLC1A1
CIDs05288826	9606.ENSP00000263025	722	ENSG00000102882	MAPK3
CIDs05288826	9606.ENSP00000263431	982	ENSG00000126583	PRKCG
CIDs05288826	9606.ENSP00000264498	700	ENSG00000138685	FGF2
CIDs05288826	9606.ENSP00000264708	939	ENSG00000115138	POMC
CIDs05288826	9606.ENSP00000311032	944	ENSG00000164305	CASP3
CIDs05288826	9606.ENSP00000265403	900	ENSG00000109181	UGT2B10
CIDs05288826	9606.ENSP00000265431	832	ENSG00000104327	CALB1
CIDs05288826	9606.ENSP00000265572	999	ENSG00000082556	OPRK1
CIDs05288826	9606.ENSP00000251566	900	ENSG00000135220	UGT2A3
CIDs05288826	9606.ENSP00000311469	868	ENSG00000134184	GSTM1
CIDs05288826	9606.ENSP00000358511	995	ENSG00000118432	CNR1
CIDs05288826	9606.ENSP00000320401	900	ENSG00000197888	UGT2B17
CIDs05288826	9606.ENSP00000360968	817	ENSG00000186377	CYP4X1
CIDs05288826	9606.ENSP00000360991	800	ENSG00000142973	CYP4B1
CIDs05288826	9606.ENSP00000361125	804	ENSG00000112715	VEGFA
CIDs05288826	9606.ENSP00000361405	800	ENSG00000100985	MMP9
CIDs05288826	9606.ENSP00000361850	800	ENSG00000122861	PLAU
CIDs05288826	9606.ENSP00000362508	926	ENSG00000244474	UGT1A4
CIDs05288826	9606.ENSP00000362513	926	ENSG00000240224	UGT1A5
CIDs05288826	9606.ENSP00000362525	923	ENSG00000244122	UGT1A7
CIDs05288826	9606.ENSP00000362549	925	ENSG00000242366	UGT1A8
CIDs05288826	9606.ENSP00000317842	700	ENSG00000172831	CES2
CIDs05288826	9606.ENSP00000364687	827	ENSG00000204371	EHMT2
CIDs05288826	9606.ENSP00000365439	800	ENSG00000165119	HNRNPK
CIDs05288826	9606.ENSP00000367959	937	ENSG00000102468	HTR2A
CIDs05288826	9606.ENSP00000360317	800	ENSG00000138115	CYP2C8
CIDs05288826	9606.ENSP00000369050	800	ENSG00000140465	CYP1A1
CIDs05288826	9606.ENSP00000369647	828	ENSG00000101200	AVP
CIDs05288826	9606.ENSP00000370571	992	ENSG00000180176	TH
CIDs05288826	9606.ENSP00000378118	885	ENSG00000108700	CCL8
CIDs05288826	9606.ENSP00000382659	897	ENSG00000196689	TRPV1
CIDs05288826	9606.ENSP00000384273	700	ENSG00000173039	RELA
CIDs05288826	9606.ENSP00000387230	848	ENSG00000007001	UPP2
CIDs05288826	9606.ENSP00000387683	900	ENSG00000213759	UGT2B11
CIDs05288826	9606.ENSP00000387888	900	ENSG00000173610	UGT2A1
CIDs05288826	9606.ENSP00000394624	999	ENSG00000112038	OPRM1
CIDs05288826	9606.ENSP00000398698	848	ENSG00000232810	TNF
CIDs05288826	9606.ENSP00000414303	877	ENSG00000176697	BDNF
CIDs05288826	9606.ENSP00000418532	926	ENSG00000243135	UGT1A3
CIDs05288826	9606.ENSP00000459962	897	ENSG00000262304	VR1
CIDs05288826	9606.ENSP00000369213	817	ENSG00000107201	DDX58
CIDs05288826	9606.ENSP00000360266	944	ENSG00000177606	JUN
CIDs05288826	9606.ENSP00000363089	851	ENSG00000136869	TLR4
CIDs05288826	9606.ENSP00000322323	800	ENSG00000177706	FAM20C
