STITCH ID	Drug status	Phase	CGE	OGE_CGE	Chemical	OGE	OGE_CGE_Network_Expression	OGE_CGE_Network_Expression_Chemical
CIDs11494412	unapproved	Phase 3	0.0146759259259259	0.0042762455908289	0.1637022964432686	0.1147924397693619	0.0026472132291576	0.0807222222222222
CIDs11496628	unapproved	Phase 2	0.7042612612612613	0.056054054054054	0.2049322822822823	0.5182882882882883	0.041865015015015	0.0405315315315315
CIDs11497983	unapproved	Phase 3	0.002883495145631	0.0404951456310679	0.2931265372168284	0.0980970873786407	0.0748317257937189	0.1639223300970873
CIDs11498852	unapproved	Phase 2	0.1904269662921348	0.1440852059925093	0.5770878544676298	0.0212359550561797	0.1002340562995057	0.4219101123595505
CIDs11499245	approved	Phase 4	0.3549687600494743	0.4058277380952381	0.5590065105132963	0.806	0.2912613702380719	0.3372571428571428
CIDs11504294	approved	Phase 4	0.6554307692307693	0.7684694827203175	0.3128802564102564	0.9070341575091576	0.7769365141850594	0.4399076923076923
CIDs11505444	unapproved	Phase 2	0.917968085106383	0.9282278457063032	0.2645008865248227	0.9523404255319148	0.868706071351816	0.4238723404255319
CIDs11508736	unapproved	Phase 2	0.0130862200435729	0.0008700980392156	0.4084562091503268	0.0010586601307189	0.0063935489347254	0.2085392156862745
CIDs11513676	unapproved	Phase 3	0.224	0.438140350877193	0.2877874721526037	0.2457202798663325	0.3854171114699111	0.3079649122807017
CIDs11516136	unapproved	Phase 3	0.0009484536082474	0.0003917525773195	0.4244231467844869	0.0955778480743346	0.0012778350515463	0.213020618556701
CIDs11519069	approved	Phase 4	0.9832627705627708	0.969185137085137	0.5882753246753246	0.9372011750154609	0.963752479302804	0.6079740259740259
CIDs11521821	unapproved	Phase 2	0.6358990825688073	0.6707981651376147	0.5997792595019659	0.5740863259065094	0.6451137210903265	0.536953254696374
CIDs11526038	unapproved	Phase 3	0.4906220094910817	0.432147324496809	0.1081391752577319	0.5313553889409559	0.2499698944526264	0.0769999999999999
CIDs11526696	unapproved	Phase 3	0.9257109279050808	0.1582352459224125	0.348569243697479	0.252835294117647	0.2569759945224544	0.2635198039215686
CIDs11534420	unapproved	Phase 3	0.412302908113392	0.3759158113391984	0.4464244495647721	0.3217115102639296	0.3469407287157287	0.1925913978494624
CIDs11538455	unapproved	Phase 2	0.3739363636363637	0.3885727272727273	0.0875840909090908	0.0784909090909091	0.2638442119244392	0.1471090909090909
CIDs11547499	unapproved	Phase 2	0.4337717391304348	0.7112795068156481	0.3924739648033126	0.7567297548466029	0.5001092379540749	0.6131521739130436
CIDs11548630	unapproved	Phase 1	0.1221545454545454	0.1775419346814801	0.2857488528138528	0.079638113931523	0.0116744885165339	0.0815181818181818
CIDs11552706	unapproved	Phase 3	0.1494226241772983	0.2297198718916742	0.609621116899896	0.535983134920635	0.1441483560689956	0.2513372093023255
CIDs11556427	unapproved	Phase 3	0.2382672955974842	0.2954979435920474	0.4396143081761006	0.3215094339622641	0.4564832876080342	0.4460377358490566
CIDs11561383	unapproved	Phase 2	0.4818426966292135	0.8025781863579616	0.1132940074906367	0.8355280898876404	0.6869335473515249	0.3469662921348314
CIDs11561674	approved	Phase 4	0.995851851851852	0.2886054390997316	0.330525720164609	0.1894279874083795	0.2108290614735059	0.3037901234567901
CIDs11570626	unapproved	Phase 2	0.2541573033707865	0.2179786918138041	0.2440430711610487	0.1117517745675049	0.2978583215161867	0.2249887640449438
CIDs11581936	unapproved	Phase 2	0.6236470588235294	0.4601224815105438	0.2525995098039215	0.9047450980392155	0.5432667942575815	0.4601666666666666
CIDs11596613	unapproved	Phase 2	0.2782886784511785	0.311791209507631	0.1006641005291005	0.2299192209950546	0.3143254187170854	0.3532
CIDs11597697	approved	Phase 4	0.9913235294117646	0.2847573895059189	0.691267057656396	0.0144411764705882	0.5253009154448494	0.7109279411764706
CIDs11604525	unapproved	Phase 2	0.3024954128440367	0.215407900763864	0.2826829510703364	0.1097155963302752	0.2170108317629467	0.2616330275229357
CIDs11609586	unapproved	Phase 1	0.0512282608695652	0.0812884057971014	0.3723310817805383	0.057713556763285	0.0751541149068323	0.2297065217391304
CIDs11614352	unapproved	Phase 2	0.0269696969696969	0.0462277096360429	0.2312703703703703	0.0470423888961767	0.0381265836576442	0.2231818181818181
CIDs11618368	unapproved	Phase 3	0.1155956635761114	0.1156206635761114	0.4987229052197802	0.1843787820091984	0.1154995097299576	0.3972211538461538
CIDs11620908	unapproved	Phase 1	0.0009272727272727	0.0244416017316017	0.1282010606060606	0.2297432842157843	0.007454660566706	0.0358636363636363
CIDs11622909	approved	Phase 4	0.9352769230769232	0.947242271062271	0.9070515384615384	0.9555692307692308	0.945240316139366	0.9113153846153846
CIDs11627443	unapproved	Phase 2	0.4044101851851851	0.332016632996633	0.355779417989418	0.3254507071704622	0.6132701916692602	0.6067555555555555
CIDs11634973	unapproved	Phase 2	0.425029702970297	0.1279863349463922	0.2100689886845827	0.209475416986039	0.1679333970564069	0.1723960396039604
CIDs11640390	unapproved	Phase 3	0.957088888888889	0.4776852388969055	0.1232657407407407	0.7993804821692356	0.3583038888888888	0.1135
CIDs11641515	unapproved	Phase 2	0.3961120401826032	0.3958743177635286	0.2550572158365262	0.4068457292904302	0.3991652663006366	0.3983793103448276
CIDs11658655	unapproved	Phase 2	0.5735941027525935	0.5296210130278528	0.6418912977483733	0.5131129706771218	0.5885648062629196	0.5266509433962264
CIDs11658859	approved	Phase 4	0.9282027027027028	0.3185618589368589	0.4374833976833977	0.1070997280188458	0.506407344044844	0.4798997425997425
CIDs11667832	approved	Phase 4	0.7757169605106514	0.7755414347814786	0.5404209682539682	0.7755803712186797	0.7755463664935573	0.721978888888889
CIDs11667893	unapproved	Phase 3	0.901191304347826	0.7862057928672552	0.2544583540372671	0.8336748332457502	0.292948526692755	0.2043391304347826
CIDs11671467	approved	Phase 4	0.0499792422524565	0.3307367252456538	0.4632494047619048	0.9885595238095238	0.2755988662131519	0.1958095238095238
CIDs11672602	approved	Phase 4	0.8765185185185186	0.5898574319028024	0.1941354203409759	0.950993903764274	0.5830920097100107	0.4385432098765432
CIDs11678533	unapproved	Phase 2	0.1667545345970103	0.1145196024040684	0.0287388349514563	0.19590288712097	0.077011461650998	0.0674951456310679
CIDs11679800	unapproved	Phase 3	0.0678124999999999	0.39825	0.4553007227891156	0.4722645408163265	0.2748668261054421	0.3127946428571428
CIDs11682175	unapproved	Phase 1	0.8001376146788991	0.6019624071647007	0.6080257946436846	0.148645871559633	0.7887871241398764	0.7139633027522936
CIDs11683005	unapproved	Phase 2	0.965552976190476	0.6440840348639456	0.611092045776644	0.1985071428571428	0.2190251488095238	0.4073660714285714
CIDs11683556	unapproved	Phase 2	0.0875044362084456	0.1080514096490511	0.2700671159029649	0.1341734613656783	0.1491310187438655	0.3852193396226415
CIDs11689883	unapproved	Phase 3	0.2927411326212727	0.419348792666316	0.2964436470850022	0.7715029298323691	0.5960974176966022	0.4162384735202492
CIDs11691484	unapproved	Phase 1	0.9495686274509804	0.8445394491129785	0.4339101307189543	0.3168518635231871	0.3089610026459507	0.2997058823529411
CIDs11697676	unapproved	Phase 2	0.7965439223057645	0.6002295868459027	0.3150841729323308	0.6382222703344489	0.4131282308927742	0.260778947368421
CIDs11697697	unapproved	Phase 2	0.0276022012578616	0.027563679245283	0.3444741689128481	0.0251667228212039	0.0233150421473951	0.2851415094339622
CIDs11703255	unapproved	Phase 3	0.5081932995829622	0.6862360389447154	0.5833152521008403	0.5399743417366947	0.2688691946431015	0.4421235294117647
CIDs11712649	unapproved	Phase 1	0.0453875	0.2066625	0.1638280059523809	0.0668625	0.4234609672619047	0.1847875
CIDs11713159	unapproved	Phase 1	0.5768888888888889	0.3425270331565674	0.0721861111111111	0.3092314851557907	0.1406440943686643	0.0349629629629629
CIDs11714580	unapproved	Phase 2	0.001045045045045	0.0012262762762762	0.3137333333333333	0.0004414414414414	0.0001489489489489	0.1197117117117117
CIDs11751922	unapproved	Phase 2	0.633080808080808	0.3269071689253507	0.0827718855218855	0.6969272486772488	0.0938321803707944	0.0642828282828282
CIDs11842632	unapproved	Phase 2	0.840375	0.5366963141025641	0.1839555631868131	0.8769198717948719	0.4446881787801188	0.3093846153846154
CIDs11876263	approved	Phase 4	0.3842133506659368	0.264448464467506	0.8241987547892721	0.0019104497354497	0.4708108934807211	0.5705019157088123
CIDs11949646	approved	Phase 4	0.0380810975609756	0.103597212543554	0.4905002032520326	0.4487997967479675	0.567878668046046	0.4747135598141695
CIDs11950170	approved	Phase 4	0.9473170731707315	0.3297804174822467	0.2231341463414634	0.9644146341463414	0.1301286457783409	0.0283536585365853
CIDs11953367	unapproved	Phase 2	0.3907777777777778	0.3519420184340006	0.2375271645021645	0.398060606060606	0.1741414846833436	0.2674343434343434
CIDs11955716	unapproved	Phase 2	0.404341973125884	0.3807677157001414	0.3269085179946566	0.323341973125884	0.3504126066178046	0.169049504950495
CIDs11955855	unapproved	Phase 2	0.0759550561797753	0.0959775280898876	0.2667334135901552	0.5600625512751917	0.1697668978337517	0.2973801498127341
CIDs11957499	unapproved	Phase 2	0.9796206896551723	0.6379185823754789	0.0819789545703338	0.0191219348659004	0.6699941160372195	0.3361724137931034
CIDs11961293	unapproved	Phase 2	0.0194951456310679	0.0280970873786407	0.1733660656495608	0.0557184466019417	0.0352484731288129	0.1927669902912621
CIDs11965427	approved	Phase 4	0.261287697559898	0.1294797895124818	0.2076955128205128	0.8192176562146585	0.4805304292217753	0.1758589743589743
CIDs11977753	unapproved	Phase 3	0.0019550561797752	0.0513707865168539	0.1418048421615837	0.4583587078651686	0.1172521171400385	0.046
CIDs11978790	unapproved	Phase 2	0.0067272727272727	0.3226976731601731	0.1220392045454545	0.3897058712121212	0.0355748258843429	0.0274318181818182
CIDs11998575	unapproved	Phase 1	0.9467513136289	0.173961639541812	0.1463231800766283	0.5925102900930487	0.2669827524100891	0.0488620689655172
CIDs12000797	unapproved	Phase 2	0.8136990291262136	0.3208797773154569	0.5648581252889505	0.4005339805825242	0.4311961722743276	0.6114854368932039
CIDs13559281	approved	Phase 4	0.6412229782948534	0.5600192745911499	0.7655666335978837	0.6370527732683985	0.6031336065940234	0.5972453703703704
CIDs15171724	unapproved	Phase 3	0.2446565656565656	0.1589839947089947	0.5234023569023569	0.2739479276895943	0.201441263590506	0.685493265993266
CIDs15547703	unapproved	Phase 2	0.0265505617977528	0.3703850454788657	0.4952561797752809	0.0278679023535765	0.264851974804222	0.3296516853932584
CIDs15602694	approved	Phase 4	0.2390227272727272	0.1380533234126984	0.2769008387445887	0.0100454545454545	0.0747822576413485	0.2938522727272727
CIDs15604015	unapproved	Phase 2	0.864470311557661	0.6016325703675081	0.7895297819464486	0.6720808080808081	0.2676879928032029	0.4547272727272727
CIDs15940185	approved	Phase 4	0.2979459459459459	0.1332162162162162	0.45503787001287	0.0340795045045045	0.3255827702702702	0.2638513513513514
CIDs15951529	approved	Phase 4	0.8980162645467171	0.6884097315297674	0.6003726017128614	0.8665584415584415	0.3668151173141433	0.4168961038961039
CIDs15983966	unapproved	Phase 1	0.6266826923076922	0.2687067307692307	0.0702169413919413	0.0425721153846153	0.4477034874847375	0.1181987179487179
CIDs15983988	unapproved	Phase 3	0.0006161616161616	0.0002929292929292	0.6979538239538239	0.0896957744281998	0.0007272727272727	0.2780732323232323
CIDs15984937	unapproved	Phase 3	0.98428	0.7843810637064386	0.4843341666666667	0.4225644654143642	0.6777193872159488	0.39453
CIDs16004692	approved	Phase 4	0.7872258064516129	0.8348774077177303	0.2294072580645161	0.8836242575524834	0.6983865271377367	0.4140806451612903
CIDs16005981	unapproved	Phase 1	0.0282079207920792	0.0203060858558383	0.3319379577243438	0.4653918819769945	0.0183333620449957	0.3803168316831683
CIDs16041424	unapproved	Phase 2	0.2643207547169811	0.1651928625758259	0.2949421036510659	0.7665023009882437	0.0649077837978431	0.1754811320754717
CIDs16051930	approved	Phase 4	0.500896103896104	0.5575384972170686	0.6519010077584753	0.5358467532467532	0.5727516520636651	0.6296363636363637
CIDs16061579	approved	Phase 4	0.928904761904762	0.7235438523557571	0.5705516336837766	0.4764269589317208	0.497649242996862	0.4427301587301587
